etime pid cpu mem rss
13:46 137974 1046 6.2 33083040
13:47 137974 1046 6.2 33083040
13:48 137974 1045 6.2 33083040
13:49 137974 1044 6.2 33083040
13:50 137974 1043 6.2 33083040
13:51 137974 1043 6.2 33083040
13:52 137974 1042 6.2 33083040
13:54 137974 1040 6.2 33083040
13:55 137974 1039 6.2 33083040
13:56 137974 1038 6.2 33083040
13:57 137974 1038 6.2 33083040
13:58 137974 1037 6.2 33083040
13:59 137974 1036 6.2 33083040
14:00 137974 1035 6.2 33083040
14:01 137974 1035 6.2 33083040
14:02 137974 1034 6.2 33083040
14:03 137974 1033 6.2 33083040
14:04 137974 1032 6.2 33083040
14:05 137974 1032 6.2 33083040
14:06 137974 1031 6.2 33083040
14:07 137974 1030 6.2 33083040
14:08 137974 1030 6.2 33083040
14:09 137974 1029 6.2 33083040
14:10 137974 1028 6.2 33083040
14:11 137974 1027 6.2 33083040
14:12 137974 1027 6.2 33083040
14:13 137974 1026 6.2 33083040
14:14 137974 1025 6.2 33083040
14:15 137974 1024 6.2 33083040
14:16 137974 1024 6.2 33083040
14:17 137974 1023 6.2 33083040
14:18 137974 1022 6.2 33083040
14:19 137974 1022 6.2 33083040
14:20 137974 1021 6.2 33083040
14:21 137974 1020 6.2 33083040
14:23 137974 1018 6.2 33083040
14:24 137974 1018 6.2 33083040
14:25 137974 1017 6.2 33083040
14:26 137974 1016 6.2 33083040
14:27 137974 1016 6.2 33083040
14:28 137974 1015 6.2 33083040
14:29 137974 1014 6.2 33083040
14:30 137974 1013 6.2 33083040
14:31 137974 1013 6.2 33083040
14:32 137974 1012 6.2 33083040
14:33 137974 1011 6.2 33083040
14:34 137974 1011 6.2 33083040
14:35 137974 1010 6.2 33083040
14:36 137974 1009 6.2 33083040
14:37 137974 1009 6.2 33083040
14:38 137974 1008 6.2 33083040
14:39 137974 1007 6.2 33083040
14:40 137974 1007 6.2 33083040
14:41 137974 1006 6.2 33083040
14:42 137974 1005 6.2 33083040
14:43 137974 1005 6.2 33083040
14:44 137974 1004 6.2 33083040
14:45 137974 1003 6.2 33083040
14:46 137974 1003 6.2 33083040
14:47 137974 1002 6.2 33083040
14:48 137974 1001 6.2 33083040
14:49 137974 1001 6.2 33083040
14:50 137974 1000 6.2 33083040
14:52 137974 998 6.2 33083040
14:53 137974 998 6.2 33083040
14:54 137974 997 6.2 33083040
14:55 137974 996 6.2 33083040
14:56 137974 996 6.2 33083040
14:57 137974 995 6.2 32799504
14:58 137974 994 6.2 32799504
14:59 137974 994 6.2 32799504
15:00 137974 993 5.7 30111508
15:01 137974 992 5.7 30111508
15:02 137974 992 5.6 29749604
15:03 137974 991 5.5 29217160
15:04 137974 992 5.5 29226668
15:05 137974 991 5.5 29144356
15:06 137974 991 5.5 29144356
15:07 137974 990 5.5 29144356
15:08 137974 989 5.5 29144356
15:09 137974 989 5.5 29103676
15:10 137974 988 5.5 29103732
15:11 137974 987 5.5 29103752
15:12 137974 986 5.5 29103956
15:13 137974 986 5.5 29103956
15:14 137974 985 5.5 29103956
15:15 137974 984 5.5 29103956
15:16 137974 983 5.5 29103948
15:17 137974 983 5.5 29103948
15:18 137974 982 5.5 29103948
15:19 137974 981 5.5 29103948
15:20 137974 980 5.5 29103948
15:22 137974 979 5.5 29103948
15:23 137974 978 5.5 29103948
15:24 137974 977 2.8 15010820
15:25 137974 977 0.3 1699248
15:26 137974 976 0.1 987944
15:27 137974 975 0.5 2651936
15:28 137974 974 0.8 4423904
15:29 137974 973 1.1 6190856
15:30 137974 972 1.5 7983416
15:31 137974 971 1.8 9790236
15:32 137974 970 2.1 11598108
15:33 137974 969 2.5 13394116
15:34 137974 968 2.7 14325772
15:35 137974 967 2.7 14472028
15:36 137974 966 2.7 14618548
15:37 137974 965 2.7 14765068
15:38 137974 965 2.8 14911588
15:39 137974 964 2.8 15057316
15:40 137974 963 2.8 15202780
15:41 137974 962 2.9 15345340
15:42 137974 961 2.9 15483940
15:43 137974 960 0.0 0
