etime pid cpu mem rss
14:14 193852 856 2.4 13015152
14:15 193852 855 2.4 13067664
14:16 193852 854 2.4 12924868
14:17 193852 854 2.4 12978172
14:18 193852 853 2.4 13031736
14:19 193852 852 2.4 13085300
14:20 193852 852 2.4 13138868
14:21 193852 851 2.4 13192432
14:22 193852 851 2.5 13277148
14:23 193852 850 2.5 13425208
14:24 193852 849 2.5 13570644
14:25 193852 849 2.5 13711324
14:26 193852 848 2.6 13852008
14:27 193852 847 2.6 13992692
14:28 193852 847 2.6 14109356
14:29 193852 848 2.6 14112252
14:30 193852 850 2.6 14114364
14:31 193852 851 2.6 14116476
14:32 193852 852 2.6 14118588
14:34 193852 852 2.6 14120960
14:35 193852 853 2.6 14123600
14:36 193852 854 2.6 14125184
14:37 193852 856 2.6 14127296
14:38 193852 857 2.6 14129672
14:39 193852 858 2.6 14130992
14:40 193852 859 2.6 14131256
14:41 193852 860 2.6 14131256
14:42 193852 861 2.6 14131256
14:43 193852 862 2.6 14131256
14:44 193852 863 2.6 14131256
14:45 193852 865 2.6 14131256
14:46 193852 866 2.6 14131256
14:47 193852 867 2.6 14131256
14:48 193852 868 2.6 14131256
14:49 193852 867 2.6 14131256
14:50 193852 867 2.4 12987112
14:51 193852 866 2.4 13010328
14:52 193852 866 2.4 13037504
14:53 193852 866 2.3 12555484
14:54 193852 865 2.3 12555484
14:55 193852 864 2.3 12555484
14:56 193852 864 2.3 12555484
14:57 193852 863 2.3 12555484
14:58 193852 862 2.3 12555840
14:59 193852 862 2.3 12556052
15:00 193852 861 2.3 12556084
15:01 193852 861 2.3 12556084
15:03 193852 859 2.3 12556084
15:04 193852 858 2.3 12556084
15:05 193852 858 2.3 12556084
15:06 193852 857 2.3 12556084
15:07 193852 856 2.3 12556084
15:08 193852 856 2.3 12269332
15:09 193852 855 0.5 2732720
15:10 193852 854 0.7 4216652
15:11 193852 854 1.1 5945852
15:12 193852 853 1.4 7703036
15:13 193852 852 1.7 9464972
15:19 193852 849 2.2 12072500
15:20 193852 848 2.3 12318280
15:21 193852 848 2.3 12598120
15:22 193852 847 2.4 12880864
15:23 193852 847 2.4 13161232
15:24 193852 846 2.5 13427076
15:25 193852 846 2.5 13564592
15:26 193852 846 2.5 13702108
15:27 193852 845 2.6 13836724
15:28 193852 845 2.6 13966584
15:29 193852 844 2.6 14102780
15:30 193852 844 2.6 14240032
15:31 193852 843 2.7 14375440
15:32 193852 843 2.7 14502396
15:33 193852 842 2.7 14639648
15:34 193852 842 2.7 14777164
15:35 193852 841 2.8 14908084
15:36 193852 841 2.8 15038472
15:37 193852 842 2.8 15038472
15:38 193852 843 2.8 15038472
15:40 193852 844 2.8 15038472
15:41 193852 845 2.8 15038992
15:42 193852 846 2.8 15038992
15:43 193852 847 2.8 15038992
15:44 193852 848 2.8 15038992
15:45 193852 850 2.8 15039772
15:46 193852 851 2.8 15040548
15:47 193852 852 2.8 15040808
15:48 193852 853 2.8 15040808
15:49 193852 854 2.8 15041132
15:50 193852 855 2.8 15041392
15:51 193852 857 2.8 15041652
15:52 193852 858 2.8 15041652
15:53 193852 859 2.8 15041916
15:54 193852 860 2.8 15041916
15:55 193852 860 2.8 15041916
15:56 193852 860 2.8 15041916
15:57 193852 860 2.8 15042176
15:58 193852 860 2.8 15042176
15:59 193852 859 2.8 15042192
16:00 193852 859 2.8 15042472
16:01 193852 858 2.7 14392080
16:02 193852 858 2.7 14395204
16:03 193852 857 2.7 14559684
16:04 193852 857 2.8 14844540
16:05 193852 856 2.8 15130716
16:06 193852 856 2.9 15377300
16:07 193852 856 2.9 15519040
16:08 193852 855 2.9 15642564
16:10 193852 854 2.9 15696392
16:11 193852 853 2.9 15749692
16:12 193852 853 2.9 15803788
16:13 193852 852 3.0 15857616
16:14 193852 852 3.0 15911180
16:15 193852 851 3.0 15965012
16:16 193852 851 3.0 16019104
16:17 193852 851 3.0 16072140
16:18 193852 850 3.0 16125440
16:19 193852 850 3.0 16163440
16:20 193852 851 3.0 16163440
16:21 193852 852 3.0 16163440
16:22 193852 854 3.0 16163440
16:23 193852 855 3.0 16163440
16:24 193852 856 3.0 16163440
16:25 193852 857 3.0 16163440
16:26 193852 858 3.0 16163440
16:27 193852 859 3.0 16163440
16:28 193852 860 3.0 16163440
16:29 193852 861 3.0 16163440
16:30 193852 862 3.0 16163440
16:31 193852 864 3.0 16163440
16:32 193852 865 3.0 16163440
16:33 193852 866 3.0 16163440
16:34 193852 867 3.0 16163440
16:35 193852 868 3.0 16163440
16:36 193852 869 3.0 16163440
16:37 193852 870 3.0 16163440
16:39 193852 870 3.0 16163440
16:40 193852 872 3.0 16163440
16:41 193852 873 3.0 16163440
16:42 193852 874 3.0 16163440
16:43 193852 875 3.0 16163440
16:44 193852 876 3.0 16163440
16:45 193852 877 3.0 16163440
16:46 193852 878 3.0 16163440
16:47 193852 879 3.0 16163440
16:48 193852 880 3.0 16163440
16:49 193852 881 3.0 16163440
16:50 193852 882 3.0 16163440
16:51 193852 883 3.0 16163440
16:52 193852 884 3.0 16163440
16:53 193852 886 3.0 16163440
16:54 193852 887 3.0 16163440
16:55 193852 888 3.0 16163440
16:56 193852 889 3.0 16163440
16:57 193852 890 3.0 16163440
16:58 193852 891 3.0 16163440
16:59 193852 892 3.0 16163440
17:00 193852 892 3.0 16163440
17:01 193852 893 3.0 16163440
17:02 193852 893 3.0 16163440
17:03 193852 893 3.0 16163440
17:04 193852 894 3.0 16163440
17:05 193852 894 3.0 16163440
17:06 193852 894 3.0 16163440
17:08 193852 893 3.0 16163440
17:09 193852 893 3.0 16163440
17:10 193852 893 3.0 16163440
17:11 193852 893 3.0 16163440
17:12 193852 892 3.0 16163440
17:13 193852 892 3.0 16163440
17:14 193852 892 3.0 16163440
17:15 193852 891 3.0 16163440
17:16 193852 891 3.0 16163440
17:17 193852 890 3.0 16163440
17:18 193852 890 3.0 16163440
17:19 193852 889 3.0 16163440
17:20 193852 889 3.0 16163440
17:21 193852 888 3.0 16163440
17:22 193852 888 3.0 16163440
17:23 193852 888 3.0 16163440
17:24 193852 887 3.0 16163440
17:25 193852 887 3.0 16163440
17:26 193852 886 3.0 16163440
17:27 193852 886 2.9 15509080
17:28 193852 885 2.9 15509080
17:29 193852 885 2.9 15509080
17:30 193852 884 2.9 15509080
17:31 193852 884 2.9 15509080
17:32 193852 883 2.9 15509080
17:33 193852 883 2.9 15509080
17:34 193852 882 2.9 15509068
17:35 193852 881 2.9 15509068
17:37 193852 880 1.2 6629372
17:38 193852 880 0.6 3423808
17:39 193852 879 0.9 5066416
17:40 193852 878 1.2 6786376
17:41 193852 878 1.4 7729648
17:42 193852 877 1.4 7871680
17:43 193852 877 1.5 8014240
17:44 193852 876 1.5 8154688
17:45 193852 876 1.5 8244712
17:46 193852 875 1.6 8484948
17:47 193852 875 1.6 8766372
17:48 193852 874 1.7 9048588
17:49 193852 874 1.7 9331332
17:50 193852 873 1.8 9600080
17:51 193852 873 1.8 9724664
17:52 193852 872 1.8 9857692
17:53 193852 872 1.8 9995736
17:54 193852 871 1.9 10134044
17:55 193852 871 1.9 10272352
17:56 193852 870 1.9 10408288
17:57 193852 869 1.9 10540524
17:58 193852 869 2.0 10674344
17:59 193852 868 2.0 10812652
18:00 193852 868 2.0 10950696
18:01 193852 867 2.1 11088740
18:02 193852 867 2.1 11210684
18:03 193852 868 2.1 11210684
18:04 193852 869 2.1 11210684
18:06 193852 869 2.1 11210684
18:07 193852 870 2.1 11210684
18:08 193852 871 2.1 11210684
18:09 193852 872 2.1 11210684
18:10 193852 873 2.1 11210684
18:11 193852 873 2.1 11210684
18:12 193852 874 2.1 11210684
18:13 193852 875 2.1 11210684
18:14 193852 876 2.1 11210684
18:15 193852 877 2.1 11210700
18:16 193852 878 2.1 11210700
18:17 193852 878 2.1 11210700
18:18 193852 877 2.0 10559912
18:19 193852 877 2.0 10559912
18:20 193852 876 2.0 10559912
18:21 193852 876 2.0 10829188
18:22 193852 875 2.1 11116104
18:23 193852 875 2.1 11313668
18:24 193852 874 2.1 11443392
18:25 193852 873 2.1 11591204
18:26 193852 873 2.2 11732940
18:27 193852 872 2.2 11874152
18:28 193852 872 2.2 11989492
18:29 193852 871 2.2 12043320
18:30 193852 871 2.2 12096888
18:31 193852 870 2.3 12150188
18:32 193852 870 2.3 12203752
18:33 193852 869 2.3 12257320
18:34 193852 869 2.3 12310884
18:36 193852 869 2.3 12325132
18:37 193852 870 2.3 12325132
18:38 193852 870 2.3 12325132
18:39 193852 871 2.3 12325132
18:40 193852 872 2.3 12325132
18:41 193852 873 2.3 12325132
18:42 193852 874 2.3 12325132
18:43 193852 875 2.3 12325132
18:44 193852 876 2.3 12325132
18:45 193852 876 2.3 12325132
18:46 193852 876 2.3 12325132
18:47 193852 875 2.2 11674192
18:48 193852 875 2.2 11674192
18:49 193852 874 2.2 11674192
18:50 193852 873 2.2 11674192
18:51 193852 873 2.2 11674192
18:52 193852 872 1.2 6628856
18:53 193852 872 0.6 3460980
18:54 193852 871 0.9 5022276
19:00 193852 868 2.2 11741076
19:01 193852 868 2.2 11883900
19:02 193852 867 2.2 12025404
19:03 193852 867 2.2 12121760
19:04 193852 866 2.3 12400016
19:05 193852 866 2.4 12678008
19:06 193852 866 2.4 12957056
19:07 193852 865 2.5 13239800
19:08 193852 865 2.5 13462340
19:09 193852 864 2.5 13581644
19:10 193852 864 2.5 13708868
19:11 193852 864 2.6 13842424
19:13 193852 862 2.6 13980204
19:14 193852 862 2.6 14117724
19:15 193852 862 2.6 14247584
19:16 193852 861 2.7 14380612
19:17 193852 861 2.7 14518392
19:18 193852 860 2.7 14656172
19:19 193852 860 2.8 14789732
19:20 193852 860 2.8 14919328
19:21 193852 860 2.8 15036784
19:22 193852 860 2.8 15036784
19:23 193852 861 2.8 15036784
19:24 193852 862 2.8 15036784
19:25 193852 863 2.8 15036784
19:26 193852 864 2.8 15036784
19:27 193852 865 2.8 15036784
19:28 193852 866 2.8 15036784
19:29 193852 867 2.8 15036784
19:30 193852 868 2.8 15036784
19:31 193852 869 2.8 15036784
19:32 193852 870 2.8 15036784
19:33 193852 871 2.8 15036784
19:34 193852 872 2.8 15036784
19:35 193852 873 2.8 15036784
19:36 193852 874 2.8 15036784
19:37 193852 874 2.8 15036784
19:38 193852 875 2.8 15036784
19:39 193852 875 2.8 15036784
19:40 193852 875 2.8 15036784
19:42 193852 874 2.8 15036784
19:43 193852 874 2.8 15036784
19:44 193852 874 2.8 15036784
19:45 193852 873 2.8 15036784
19:46 193852 873 2.7 14386024
19:47 193852 872 2.7 14386024
19:48 193852 872 2.7 14386024
19:49 193852 872 2.7 14570292
19:50 193852 871 2.8 14859636
19:51 193852 871 2.8 15057108
19:52 193852 870 2.8 15194360
19:53 193852 870 2.9 15335308
19:54 193852 870 2.9 15478368
19:55 193852 869 2.9 15627500
19:56 193852 869 2.9 15771084
19:57 193852 869 3.0 15868208
19:58 193852 868 3.0 15916760
19:59 193852 868 3.0 15962148
20:00 193852 867 3.0 16007268
20:01 193852 867 3.0 16053972
20:02 193852 867 3.0 16107276
20:03 193852 867 3.0 16150284
20:04 193852 867 3.0 16150284
20:05 193852 868 3.0 16150284
20:06 193852 869 3.0 16150284
20:07 193852 870 3.0 16150284
20:08 193852 871 3.0 16150284
20:09 193852 872 3.0 16150284
20:10 193852 873 3.0 16150284
20:12 193852 873 3.0 16150284
20:13 193852 874 3.0 16150284
20:14 193852 875 3.0 16150284
20:15 193852 876 3.0 16150284
20:16 193852 877 3.0 16150284
20:17 193852 878 3.0 16150284
20:18 193852 878 3.0 16150284
20:19 193852 879 3.0 16150284
20:20 193852 880 3.0 16150284
20:21 193852 881 3.0 16150284
20:22 193852 882 3.0 16150284
20:23 193852 883 3.0 16150284
20:24 193852 884 3.0 16150284
20:25 193852 885 3.0 16150284
20:26 193852 886 3.0 16150284
20:27 193852 886 3.0 16150284
20:28 193852 887 3.0 16150284
20:29 193852 888 3.0 16150284
20:30 193852 889 3.0 16150284
20:31 193852 890 3.0 16150284
20:32 193852 891 3.0 16150284
20:33 193852 892 3.0 16150284
20:34 193852 893 3.0 16150284
20:35 193852 893 3.0 16150284
20:36 193852 894 3.0 16150284
20:37 193852 895 3.0 16150284
20:38 193852 896 3.0 16150284
20:40 193852 896 3.0 16150284
20:41 193852 897 3.0 16150284
20:42 193852 898 3.0 16150284
20:43 193852 899 3.0 16150284
20:44 193852 899 3.0 16150284
20:45 193852 899 3.0 16150284
20:46 193852 900 3.0 16150284
20:47 193852 900 3.0 16150284
20:48 193852 900 3.0 16150284
20:49 193852 900 3.0 16150300
20:50 193852 900 3.0 16150300
20:51 193852 900 3.0 16150300
20:52 193852 900 3.0 16150300
20:53 193852 900 3.0 16150300
20:54 193852 900 3.0 16150300
20:55 193852 900 3.0 16150300
20:56 193852 899 3.0 16150300
20:57 193852 899 3.0 16150300
20:58 193852 899 3.0 16150300
20:59 193852 898 3.0 16150300
21:00 193852 898 3.0 16150300
21:01 193852 898 3.0 16150300
21:02 193852 897 3.0 16150300
21:03 193852 897 3.0 16150300
21:04 193852 897 3.0 16150300
21:05 193852 896 3.0 16150300
21:06 193852 896 3.0 16150300
21:07 193852 895 3.0 16150300
21:09 193852 894 3.0 16150300
21:10 193852 894 3.0 16150300
21:11 193852 894 3.0 16150300
21:12 193852 893 3.0 16150300
21:13 193852 893 3.0 16150300
21:14 193852 892 3.0 16150300
21:15 193852 892 3.0 16150300
21:16 193852 892 3.0 16150300
21:17 193852 891 3.0 16150300
21:18 193852 891 3.0 16150300
21:19 193852 891 3.0 16150300
21:20 193852 890 3.0 16150300
21:21 193852 890 3.0 16150300
21:22 193852 889 3.0 16150300
21:23 193852 889 3.0 16150300
21:24 193852 889 3.0 16150300
21:25 193852 888 3.0 16150300
21:26 193852 888 2.9 15499660
21:27 193852 888 2.9 15499660
21:28 193852 887 2.9 15499660
21:29 193852 887 2.9 15499660
21:30 193852 886 2.9 15499660
21:31 193852 886 2.9 15499660
21:32 193852 885 2.9 15499660
21:33 193852 885 2.9 15499648
21:34 193852 884 2.8 14941352
21:35 193852 884 1.0 5286360
21:36 193852 884 0.7 3925856
21:38 193852 882 1.0 5707856
21:39 193852 882 1.3 7343132
21:40 193852 882 1.4 7773452
21:41 193852 881 1.4 7914692
21:42 193852 881 1.5 8056460
21:43 193852 880 1.5 8197964
21:49 193852 878 1.8 9580000
21:50 193852 877 1.8 9717780
21:51 193852 877 1.8 9855560
21:52 193852 876 1.8 9993076
21:53 193852 876 1.9 10125580
21:54 193852 875 1.9 10255968
21:55 193852 875 1.9 10393748
21:56 193852 875 1.9 10531528
21:57 193852 874 2.0 10667200
21:58 193852 874 2.0 10798116
21:59 193852 873 2.0 10932464
22:00 193852 873 2.0 11070508
22:01 193852 872 2.1 11208288
22:02 193852 873 2.1 11210112
22:03 193852 874 2.1 11210112
22:04 193852 875 2.1 11210112
22:05 193852 875 2.1 11210112
22:06 193852 876 2.1 11210112
22:07 193852 877 2.1 11210112
22:08 193852 878 2.1 11210112
22:09 193852 878 2.1 11210112
22:10 193852 879 2.1 11210112
22:11 193852 880 2.1 11210112
22:12 193852 880 2.1 11210112
22:13 193852 881 2.1 11210112
22:14 193852 882 2.1 11210112
22:15 193852 882 2.1 11210112
22:16 193852 881 2.0 10559544
22:18 193852 880 2.0 10559544
22:19 193852 880 2.0 10559544
22:20 193852 879 2.0 10611284
22:21 193852 879 2.0 10899604
22:22 193852 878 2.1 11132184
22:23 193852 878 2.1 11263104
22:24 193852 878 2.1 11392176
22:25 193852 877 2.1 11521772
22:26 193852 877 2.2 11647148
22:27 193852 876 2.2 11779912
22:28 193852 876 2.2 11902648
22:29 193852 875 2.2 12038316
22:30 193852 875 2.2 12100596
22:31 193852 875 2.3 12150996
22:32 193852 874 2.3 12201132
22:33 193852 874 2.3 12251000
22:34 193852 873 2.3 12301400
22:35 193852 874 2.3 12324092
22:36 193852 874 2.3 12324092
22:37 193852 875 2.3 12324092
22:38 193852 876 2.3 12324092
22:39 193852 876 2.3 12324092
22:40 193852 877 2.3 12324092
22:41 193852 878 2.3 12324092
22:42 193852 879 2.3 12324092
22:43 193852 879 2.3 12324092
22:44 193852 880 2.3 12324092
22:45 193852 879 2.3 12324092
22:46 193852 879 2.2 11673388
22:48 193852 878 2.2 11673388
22:49 193852 877 2.2 11673388
22:50 193852 877 2.2 11673392
22:51 193852 876 2.2 11673392
22:52 193852 876 0.9 5074820
22:53 193852 876 0.6 3637836
22:54 193852 875 0.9 5090100
22:55 193852 875 1.2 6663012
22:56 193852 874 1.5 8225364
22:57 193852 874 1.8 9772140
22:58 193852 873 2.1 11377524
22:59 193852 873 2.2 11622780
23:00 193852 873 2.2 11766660
23:01 193852 872 2.2 11908956
23:02 193852 872 2.2 12050724
23:03 193852 871 2.3 12168728
23:04 193852 871 2.3 12441704
23:05 193852 871 2.4 12713888
23:06 193852 870 2.4 12987656
23:07 193852 870 2.5 13263008
23:08 193852 870 2.5 13476632
23:09 193852 869 2.5 13606228
23:10 193852 869 2.6 13742424
23:11 193852 869 2.6 13879940
23:12 193852 868 2.6 14016404
23:13 193852 868 2.6 14145736
23:14 193852 868 2.7 14280348
23:15 193852 868 2.7 14417864
23:16 193852 867 2.7 14554064
23:18 193852 866 2.7 14682076
23:19 193852 866 2.8 14817744
23:20 193852 866 2.8 14954996
23:21 193852 866 2.8 15036556
23:22 193852 866 2.8 15036556
23:23 193852 867 2.8 15036556
23:24 193852 868 2.8 15036556
23:25 193852 869 2.8 15036556
23:26 193852 870 2.8 15036556
23:27 193852 870 2.8 15036556
23:28 193852 871 2.8 15036556
23:29 193852 872 2.8 15036556
23:30 193852 873 2.8 15036556
23:31 193852 873 2.8 15036556
23:32 193852 874 2.8 15036556
23:33 193852 875 2.8 15036556
23:34 193852 876 2.8 15036556
23:35 193852 877 2.8 15036556
23:36 193852 877 2.8 15036556
23:37 193852 878 2.8 15036556
23:38 193852 878 2.8 15036556
23:39 193852 878 2.8 15036556
23:40 193852 878 2.8 15036556
23:41 193852 878 2.8 15036556
23:42 193852 878 2.8 15036556
23:43 193852 877 2.8 15036556
23:44 193852 877 2.8 15036560
23:45 193852 877 2.7 14385920
23:47 193852 876 2.7 14385920
23:48 193852 876 2.7 14385920
23:49 193852 875 2.7 14473036
23:50 193852 875 2.7 14755252
23:51 193852 875 2.8 14916328
23:52 193852 874 2.8 15056480
23:53 193852 874 2.8 15197692
23:54 193852 874 2.9 15338640
23:55 193852 873 2.9 15485132
23:56 193852 873 2.9 15633472
23:57 193852 873 2.9 15774680
23:58 193852 872 3.0 15915628
23:59 193852 872 3.0 16006680
24:00 193852 872 3.0 16060508
24:01 193852 871 3.0 16114340
24:02 193852 871 3.0 16150224
24:03 193852 872 3.0 16150224
24:04 193852 873 3.0 16150224
24:05 193852 874 3.0 16150224
24:06 193852 874 3.0 16150224
24:07 193852 875 3.0 16150224
24:08 193852 876 3.0 16150224
24:09 193852 877 3.0 16150224
24:10 193852 877 3.0 16150224
24:11 193852 878 3.0 16150224
24:12 193852 879 3.0 16150224
24:13 193852 880 3.0 16150224
24:15 193852 880 3.0 16150224
24:16 193852 881 3.0 16150224
24:17 193852 881 3.0 16150224
24:18 193852 882 3.0 16150224
24:19 193852 883 3.0 16150224
24:20 193852 884 3.0 16150224
24:21 193852 884 3.0 16150224
24:22 193852 885 3.0 16150224
24:23 193852 886 3.0 16150224
24:24 193852 887 3.0 16150224
24:25 193852 887 3.0 16150224
24:26 193852 888 3.0 16150224
24:27 193852 889 3.0 16150224
24:28 193852 889 3.0 16150224
24:29 193852 890 3.0 16150224
24:30 193852 891 3.0 16150224
24:31 193852 892 3.0 16150224
24:32 193852 892 3.0 16150224
24:33 193852 893 3.0 16150224
24:34 193852 894 3.0 16150224
24:35 193852 895 3.0 16150224
24:36 193852 895 3.0 16150224
24:37 193852 896 3.0 16150224
24:38 193852 897 3.0 16150224
24:39 193852 897 3.0 16150224
24:40 193852 898 3.0 16150224
24:41 193852 899 3.0 16150224
24:42 193852 899 3.0 16150224
24:44 193852 899 3.0 16150224
24:45 193852 899 3.0 16150224
24:46 193852 899 3.0 16150224
24:47 193852 900 3.0 16150224
24:48 193852 900 3.0 16150224
24:49 193852 900 3.0 16150224
24:50 193852 900 3.0 16150224
24:51 193852 900 3.0 16150224
24:52 193852 900 3.0 16150224
24:53 193852 900 3.0 16150224
24:54 193852 899 3.0 16150224
24:55 193852 899 3.0 16150224
24:56 193852 899 3.0 16150224
24:57 193852 899 3.0 16150224
24:58 193852 898 3.0 16150224
24:59 193852 898 3.0 16150224
25:00 193852 898 3.0 16150224
25:01 193852 898 3.0 16150224
25:02 193852 897 3.0 16150224
25:03 193852 897 3.0 16150224
25:04 193852 897 3.0 16150224
25:05 193852 897 3.0 16150224
25:06 193852 896 3.0 16150224
25:07 193852 896 3.0 16150224
25:08 193852 896 3.0 16150224
25:09 193852 895 3.0 16150224
25:10 193852 895 3.0 16150224
25:11 193852 895 3.0 16150224
25:13 193852 894 3.0 16150224
25:14 193852 893 3.0 16150224
25:15 193852 893 3.0 16150224
25:16 193852 893 3.0 16150224
25:17 193852 892 3.0 16150224
25:18 193852 892 3.0 16150224
25:19 193852 892 3.0 16150224
25:20 193852 891 3.0 16150224
25:21 193852 891 3.0 16150224
25:22 193852 891 3.0 16150224
25:23 193852 891 3.0 16150224
25:24 193852 890 3.0 16150224
25:25 193852 890 3.0 16150224
25:26 193852 890 3.0 16150224
25:27 193852 889 3.0 16150224
25:28 193852 889 3.0 16150224
25:29 193852 889 2.9 15499604
25:30 193852 888 2.9 15499604
25:31 193852 888 1.2 6628828
25:32 193852 887 0.6 3503300
25:33 193852 887 0.9 5020772
25:34 193852 887 1.2 6557516
25:35 193852 886 1.5 8121440
25:36 193852 886 1.8 9712304
25:37 193852 886 2.1 11335904
25:38 193852 885 2.2 11620496
25:39 193852 885 2.2 11763584
25:40 193852 884 2.2 11905088
25:42 193852 884 2.2 12046856
25:43 193852 883 2.3 12154828
25:44 193852 883 2.3 12436780
25:45 193852 882 2.4 12720844
25:46 193852 882 2.4 13005436
25:47 193852 882 2.5 13290028
25:48 193852 881 2.5 13482204
25:49 193852 881 2.5 13602300
25:50 193852 881 2.6 13734012
25:51 193852 880 2.6 13863344
25:52 193852 880 2.6 14000860
25:53 193852 879 2.6 14138376
25:54 193852 879 2.7 14271672
25:55 193852 879 2.7 14401004
25:56 193852 878 2.7 14538520
25:57 193852 878 2.7 14676300
25:58 193852 878 2.8 14809068
25:59 193852 877 2.8 14938928
26:00 193852 877 2.8 15036620
26:01 193852 878 2.8 15036620
26:02 193852 878 2.8 15036620
26:03 193852 879 2.8 15036620
26:04 193852 880 2.8 15036620
26:05 193852 880 2.8 15036620
26:06 193852 881 2.8 15036620
26:07 193852 882 2.8 15036620
26:08 193852 882 2.8 15036620
26:09 193852 883 2.8 15036620
26:10 193852 883 2.8 15036620
26:12 193852 883 2.8 15036620
26:13 193852 884 2.8 15036620
26:14 193852 885 2.8 15036620
26:15 193852 885 2.8 15036620
26:16 193852 886 2.8 15036620
26:17 193852 887 2.8 15036620
26:18 193852 887 2.8 15036620
26:19 193852 887 2.8 15036620
26:20 193852 887 2.8 15036620
26:21 193852 887 2.8 15036620
26:22 193852 886 2.8 15036620
26:23 193852 886 2.8 15036624
26:24 193852 886 2.8 15036636
26:25 193852 885 2.7 14385924
26:26 193852 885 2.7 14385928
26:27 193852 885 2.7 14365140
26:28 193852 884 2.7 14365140
26:29 193852 884 2.7 14645768
26:30 193852 883 2.7 14768236
26:31 193852 883 2.8 14905224
26:32 193852 883 2.8 15046172
26:33 193852 882 2.8 15187912
26:34 193852 882 2.9 15336252
26:35 193852 882 2.9 15482212
26:36 193852 881 2.9 15623424
26:37 193852 881 2.9 15764900
26:38 193852 881 3.0 15912448
26:40 193852 880 3.0 16046532
26:41 193852 879 3.0 16100096
26:42 193852 879 3.0 16129384
26:43 193852 880 3.0 16129384
26:44 193852 881 3.0 16129384
26:45 193852 881 3.0 16129384
26:46 193852 882 3.0 16129384
26:47 193852 882 3.0 16129384
26:48 193852 883 3.0 16129384
26:49 193852 884 3.0 16129384
26:50 193852 884 3.0 16129384
26:51 193852 885 3.0 16129384
26:52 193852 885 3.0 16129384
26:53 193852 886 3.0 16129384
26:54 193852 887 3.0 16129384
26:55 193852 887 3.0 16129384
26:56 193852 888 3.0 16129384
26:57 193852 889 3.0 16129384
26:58 193852 889 3.0 16129384
26:59 193852 890 3.0 16129384
27:00 193852 890 3.0 16129384
27:01 193852 891 3.0 16129384
27:02 193852 891 3.0 16129384
27:03 193852 892 3.0 16129384
27:04 193852 893 3.0 16129384
27:05 193852 893 3.0 16129384
27:06 193852 894 3.0 16129384
27:08 193852 894 3.0 16129384
27:09 193852 895 3.0 16129384
27:10 193852 895 3.0 16129388
27:11 193852 896 3.0 16129388
27:12 193852 896 3.0 16129388
27:13 193852 897 3.0 16129388
27:14 193852 897 3.0 16129388
27:15 193852 898 3.0 16129388
27:16 193852 899 3.0 16129388
27:17 193852 899 3.0 16129388
27:18 193852 900 3.0 16129388
27:19 193852 900 3.0 16129388
27:20 193852 901 3.0 16129388
27:21 193852 901 3.0 16129388
27:22 193852 902 3.0 16129388
27:23 193852 902 3.0 16129388
27:24 193852 902 3.0 16129388
27:25 193852 902 3.0 16129388
27:26 193852 902 3.0 16129388
27:27 193852 902 3.0 16129388
27:28 193852 902 3.0 16129388
27:29 193852 902 3.0 16129388
27:30 193852 902 3.0 16129388
27:31 193852 902 3.0 16129388
27:32 193852 901 3.0 16129388
27:33 193852 901 3.0 16129388
27:34 193852 901 3.0 16129388
27:35 193852 901 3.0 16129388
27:37 193852 900 3.0 16129388
27:38 193852 899 3.0 16129388
27:39 193852 899 3.0 16129388
27:40 193852 899 3.0 16129388
27:41 193852 899 3.0 16129388
27:42 193852 898 3.0 16129388
27:43 193852 898 3.0 16129388
27:44 193852 897 3.0 16129388
27:45 193852 897 3.0 16129388
27:46 193852 897 3.0 16129388
27:47 193852 896 3.0 16129388
27:48 193852 896 3.0 16129388
27:49 193852 896 3.0 16129388
27:50 193852 895 3.0 16129388
27:51 193852 895 3.0 16129388
27:52 193852 895 3.0 16129388
27:53 193852 894 3.0 16129388
27:54 193852 894 3.0 16129388
27:55 193852 894 3.0 16129388
27:56 193852 893 3.0 16129388
27:57 193852 893 3.0 16129388
27:58 193852 893 2.9 15478788
27:59 193852 892 2.8 15230828
28:00 193852 892 1.2 6476956
28:01 193852 891 0.7 3713784
28:02 193852 891 1.0 5465424
28:03 193852 891 1.3 7252440
28:04 193852 890 1.4 7757208
28:06 193852 889 1.4 7901868
28:07 193852 889 1.5 8046276
28:08 193852 889 1.5 8189628
28:09 193852 888 1.5 8297600
28:10 193852 888 1.6 8583248
28:11 193852 888 1.6 8871272
28:12 193852 888 1.7 9158240
28:13 193852 887 1.7 9443360
28:14 193852 887 1.8 9638176
28:15 193852 887 1.8 9761500
28:16 193852 886 1.8 9895848
28:17 193852 886 1.9 10033892
28:18 193852 886 1.9 10171936
28:19 193852 886 1.9 10306288
28:20 193852 885 1.9 10436148
28:21 193852 885 2.0 10572872
28:22 193852 885 2.0 10710652
28:23 193852 884 2.0 10848436
28:24 193852 884 2.0 10978560
28:25 193852 884 2.1 11111588
28:26 193852 884 2.1 11189640
28:27 193852 885 2.1 11189640
28:28 193852 885 2.1 11189640
28:29 193852 886 2.1 11189640
28:30 193852 887 2.1 11189640
28:31 193852 887 2.1 11189640
28:32 193852 888 2.1 11189640
28:33 193852 888 2.1 11189640
28:35 193852 889 2.1 11189640
28:36 193852 889 2.1 11189640
28:37 193852 890 2.1 11189640
28:38 193852 890 2.1 11189640
28:39 193852 891 2.1 11189640
